textID,text,timestamps
9acf7846ab,"frustrated,",2012-12-29 14:53:59+00:00
e4d58eb70f,SLEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEP.,2012-12-29 14:48:57+00:00
791b4a40af, We do! Its been to long! I think i have next weekend open. When are you going to have the house warming party,2012-12-29 14:47:01+00:00
0c415791d1,"Change of plans, working inside bar tonight",2012-12-29 14:41:27+00:00
3bd0bff670,thanks,2012-12-29 14:40:22+00:00
c7f27553b8,good,2012-12-29 14:39:22+00:00
a717783c80,kill,2012-12-29 14:39:11+00:00
5a2add1cd8,Arghhhhhhhhh... i can`t keep up with these TwitterBones peeps,2012-12-29 14:37:39+00:00
5999397144,Undervote is just going on  I`m all overalled up,2012-12-29 14:36:08+00:00
54a3eab849,making german apple slice  nom nom nom,2012-12-29 14:31:00+00:00
77b6b38e7e,Looks like its another night at the office lol,2012-12-29 14:30:52+00:00
dd6ea8c37a,hurts,2012-12-29 14:29:37+00:00
af08dd0be5,Got about 2 hours sleep.,2012-12-29 14:20:44+00:00
3cd447856a,painful,2012-12-29 14:19:58+00:00
d7765a3fd6,Lol..2 people in falcon..and boo one of them being becca,2012-12-29 14:17:41+00:00
509033a1ff,i really need to earn money... so that i can watch the PCD concert,2012-12-29 14:16:53+00:00
b09f14d65a,poor,2012-12-29 14:14:21+00:00
3160620b36,Mozzer cancelled tonight by the looks of it.,2012-12-29 14:08:16+00:00
b2e3ebc647,booo,2012-12-29 14:06:16+00:00
1f9644b008,morning tweat tweat twitter,2012-12-29 13:55:26+00:00
1fee7a1358,Headed home ... Charlie`s at the vet,2012-12-29 13:54:47+00:00
42d3659c3d,i wanna b maliks from taking the stage,2012-12-29 13:54:34+00:00
8746563ae3,happy mothers day to all the mothers,2012-12-29 13:49:31+00:00
01fb29c047,"bored bored bored! wish i had something to do tomorrow, especially with the weather we`re to have!  not fair",2012-12-29 13:48:09+00:00
065e4c2dba,unfortunately!,2012-12-29 13:34:10+00:00
d0380dbe70,about to go to leeds shopping,2012-12-29 13:30:56+00:00
d0c092c3ee,"Sadly, I can`t view that site due to region restrictions",2012-12-29 13:29:37+00:00
ed92ed183a,"tired,",2012-12-29 13:19:03+00:00
75d0302de7,YAY!,2012-12-29 13:16:05+00:00
96c5092f80,fun,2012-12-29 13:14:20+00:00
ddbc8dba62,like,2012-12-29 13:00:37+00:00
80b61dc4e6,New favorite thing.  No high fructose corn syrup....  sugar is so awesomely old school.,2012-12-29 12:49:27+00:00
37897b1693,dont waste my parents money.,2012-12-29 12:45:50+00:00
7a4af13b01,I have nothing witty to say,2012-12-29 12:41:24+00:00
000ceaec55, me too.,2012-12-29 12:36:40+00:00
97cd2255be,Hi ho  hi ho it`s off to work we go,2012-12-29 12:33:58+00:00
bebfd966a0,Thanks,2012-12-29 12:21:21+00:00
bebcdc05ad,welcome,2012-12-29 12:17:13+00:00
e2ea1af68e," Hey, Candis.",2012-12-29 12:08:59+00:00
25c3c99b1a,I was never a good stereotypical teen,2012-12-29 12:06:40+00:00
ee27c73f40,Happy,2012-12-29 11:55:24+00:00
f90a6f5da0,sorry,2012-12-29 11:55:09+00:00
49e9fe8b96,i want to go to singapore but my mother seems not,2012-12-29 11:52:38+00:00
b34a3e3d72,JB on the front of factor x!!!!! wooh contest timeee,2012-12-29 11:51:41+00:00
0a96d05fdf, so u aren`t going to be in Chicago,2012-12-29 11:36:39+00:00
ab3f55a84d,love,2012-12-29 11:26:56+00:00
0437867c21,So tired.,2012-12-29 11:26:32+00:00
80ea9ba96f,had a lovely breakfast,2012-12-29 11:22:35+00:00
4914c3c579,fun,2012-12-29 11:19:38+00:00
33bb4fcc72, Why thank you... Us Mami`s are bringin` sexy back...,2012-12-29 10:49:13+00:00
f0da745521,lucky! that`s awesome,2012-12-29 10:48:26+00:00
351d279fba,"Oh god, a moth was living in a **** power outlet!  (Actually, my PowerSquid.)",2012-12-29 10:42:01+00:00
b5237966b8,"I am craving Burrito Boys - Large halibut, with everything on it, no jalepenos, 1 line hot sauce. Can anybody hook me up?",2012-12-29 10:41:40+00:00
55cec41587,Oh is that time for real?,2012-12-29 10:40:21+00:00
2cbc372326,So now we`ll pay more in sales tax...great.  Even worse Mom and Pop businesses have to double what they pay in business licenses.,2012-12-29 10:39:40+00:00
8997a62a75,"I love  very much  I called him,",2012-12-29 10:38:44+00:00
bce5834e03,I misses my bed,2012-12-29 10:33:15+00:00
a9b9f7a878,awesome,2012-12-29 10:32:41+00:00
d72edc0bb2,No TV and no internet make Catherine something something?,2012-12-29 10:20:23+00:00
2fdd2501d1,Anyone have some advice??? I need it!!,2012-12-29 10:18:21+00:00
5fcaa99ec8,Of course there are none left in my size,2012-12-29 10:03:51+00:00
3dfd82c60f,I`m dreading hearing even worse news tonight,2012-12-29 09:34:32+00:00
16f31448e1,"so now that I have a whole 20 followers, 5 of them actual people, I don`t know what to write in here anymore",2012-12-29 09:31:14+00:00
bab04dc463,haappy bank holiday  2 weeeeks. aah!,2012-12-29 09:27:11+00:00
109b636fa5,  I thought  was against licensing stores bc it takes away from the experience they want to provide,2012-12-29 09:26:18+00:00
cc29d748cb,_a_michael It doesn`t look like you`re tired in the pic.  Don`t work too hard.,2012-12-29 09:25:28+00:00
bf4b4c0f0b,so I slept in a little...well a lot. whooops,2012-12-29 09:25:28+00:00
64b297c15e,cute,2012-12-29 09:25:28+00:00
bc1fbaf4a1,Good,2012-12-29 09:25:25+00:00
f59d8d766f,suck.,2012-12-29 09:25:25+00:00
8a1bf14c15," Well I will be making beds, creating noise & cleaning cleaning all day long.  With music & a smile  x",2012-12-29 09:25:24+00:00
acfcaea70b,"  Bit of New Scientist, this weeks an last weeks, and Watership Down",2012-12-29 09:25:23+00:00
97e53162ff, dear oh dear.....,2012-12-29 09:25:23+00:00
c0b7788e74,my monday running so fast!,2012-12-29 09:14:09+00:00
15c531b290,lame ****,2012-12-29 08:54:40+00:00
23efa13d7c,happy mommah`s day to your moms  http://plurk.com/p/stqya,2012-12-29 08:51:47+00:00
c44b286776,_Cal Work or...(hehe mind in the gutter)! I`m sittin here doin this student loan thing.,2012-12-29 08:51:47+00:00
29ed43caca,good,2012-12-29 08:51:46+00:00
6693f9c143, you`re surrounded by them! I have no official nieces/nephews yet,2012-12-29 08:51:46+00:00
94e0c7c638,Cant wait for DTE in Michigan this summer you guys are great look for me in the customized NKOTB Track Jacket,2012-12-29 08:51:46+00:00
6114b48cb9,dumb,2012-12-29 08:51:46+00:00
32463a2751,meetings are overrated.,2012-12-29 08:51:44+00:00
65ed990460,love,2012-12-29 08:51:43+00:00
505f50a90d,considered,2012-12-29 08:51:42+00:00
481e268403, I know.  I am definitely going to try and see Up this weekend.,2012-12-29 08:51:41+00:00
5ce968f9be,Nice!!!!!!!! I WILL be there,2012-12-29 08:51:35+00:00
52ad93b3fe,I miss her,2012-12-29 08:51:30+00:00
e892068fd3," lol that just totally made me laugh, which made my day",2012-12-29 08:51:28+00:00
226adfd977,tonight was fun,2012-12-29 08:51:26+00:00
47f11efc72, this creepy guy when I was walking the dog  I`ve had my fill of creepers for the day,2012-12-29 08:51:23+00:00
d7b1ac80c4,Good morning!,2012-12-29 08:51:11+00:00
401cc22f49,is on facebook,2012-12-29 08:51:10+00:00
583bae2083,I get to drive my dad to the airport so he can fly to Vegas for the WSOP... I wanna go to Vegas...,2012-12-29 08:51:10+00:00
f003be5308,Franco made breakfast for Mom. Here he`s trying to cut the strawberries (only safe knife  #fb http://twitpic.com/4wsmw,2012-12-29 08:51:07+00:00
49ce2570e5," http://twitpic.com/4w9h2 better in person had to send u this, I feel like mouse from 'The American Tail' . Over in RI!",2012-12-29 08:45:04+00:00
0693a85163,Stuck with my advisory the whole day.... This should be boring. Except fun.,2012-12-29 08:36:58+00:00
4b273cd32a, Thank you! You should know that I am both happy and sad (all at the same time) to know that. You`ve got 'The Right Stuff',2012-12-29 07:45:25+00:00
22003c0e96,"_merchant I agree, but teenage daughter will be spending my money on the movie of their concert this week.",2012-12-29 06:57:50+00:00
0fe049b7ea,Someone out there will soon  be the lucky recipient of my 5000th Tweet. Oh wait. ****. THIS was it!,2012-12-29 06:52:00+00:00
3d1184dabd,Good,2012-12-29 06:33:34+00:00
c2392d49e0, one of our governors is one of the directors of the company,2012-12-29 06:19:10+00:00
a25ccabf06,no internet for a week or longer,2012-12-29 06:19:09+00:00
9b3fcf1668,Too hot,2012-12-29 06:16:08+00:00
d7746b6b68,Is listening to P!nk tunage and trying to teach my cat to dance to it... I think she`s getting it we can be backing dancers by next tour,2012-12-29 06:16:07+00:00
86c20cf6ee,I sure she can,2012-12-29 06:12:55+00:00
393b22b6c0,"Getting ready for work and the sun is shining, plus it`s the w/e! Bgt tonight..... what am I gonna do after it`s finished?!",2012-12-29 05:11:44+00:00
3c03dc0dd0,"this aztec mask is harder then i thought! but u kno what, i think i did a pretty good job for not being an artist",2012-12-29 04:58:35+00:00
25e2db9995,"Listenin to some old school new found glory. Hedro, gimi a high school band i can down load. Besides home grown....",2012-12-29 04:53:00+00:00
d17a3a37e1,"Kelly Kelly pays your bills @ 12:15, Kaden pays em @ 5:15 and  just wants you to follow him. lol He dosent get to pay bills",2012-12-29 04:49:05+00:00
58f1b52257,i want to gooo,2012-12-29 04:46:21+00:00
32489d483d,spamming,2012-12-29 04:39:10+00:00
00d907ce33,Hope she LOVES it!,2012-12-29 04:38:56+00:00
a7f2db128a,Ugh fun concert  screen cracked on phone again because it fell... =\,2012-12-29 04:35:39+00:00
d39e6da95c, if you take backstreet boya and put them in silk mc hammer pants with sgt peppers/beatles coats and lame music then you have SMAP,2012-12-29 04:26:53+00:00
09fea0f3a7,"So happy,",2012-12-29 04:25:28+00:00
31eb8ebd2a,cuuuute,2012-12-29 04:24:11+00:00
4dda8fd71a,Headed to verizon. Praying that pinkberry is going to make it.,2012-12-29 04:21:16+00:00
e4d6a48aa7,One cancelled.,2012-12-29 04:21:10+00:00
d0b52412b8,Coco still out,2012-12-29 04:06:03+00:00
14acfa72dc, Have You Watched You Belong With Me?   By My Lovely Sister ) Kiddin.,2012-12-29 03:10:39+00:00
c6d6fbb9a6, Hello again  How`d ur saturday go?,2012-12-29 03:04:01+00:00
797f9cddc0, why aren`t you showing up as a #spymaster in my screen?,2012-12-29 02:31:34+00:00
4c5672e236,I hope you appreciate Rivkah Sass & treat her well.,2012-12-29 02:27:02+00:00
d35f126ad0,Having a great day with vicente ..,2012-12-29 02:26:37+00:00
efdff6dde7,caught,2012-12-29 02:25:06+00:00
4dd3339756,misses,2012-12-29 02:23:49+00:00
dd3cd66574,Going to bed after the CAVS game  Don`t judge me LOL,2012-12-29 02:22:43+00:00
e83b4e9bf0,jealous.,2012-12-29 02:22:42+00:00
7a27c3a84d,sad,2012-12-29 02:22:42+00:00
19de569235,went twitter crazy! last nigh :p well thats what happens when u got nothin ta do at 2 o`clock in da mornin,2012-12-29 02:22:41+00:00
66f1863628, I want chocolate!,2012-12-29 02:22:40+00:00
3690fcb40e,"http://twitpic.com/4ja8r - Tell me, how can you not love someone like this?",2012-12-29 02:22:39+00:00
bad6311330, yep  but I`m going better now,2012-12-29 02:22:38+00:00
75499e3bd1,Fun is being had.,2012-12-29 02:22:37+00:00
27d6472b81,$#@! My nose stud fell out and I can`t find it  Looks like I`ll have to head into Amsterdam today and get a new one,2012-12-29 02:22:37+00:00
80995dff29,_by_spork we shall see,2012-12-29 02:22:36+00:00
ca2d9efd4c,Excellent,2012-12-29 02:22:36+00:00
12bb670169,Good,2012-12-29 02:22:36+00:00
70b4033f03," lmao, im only joking mate",2012-12-29 02:22:34+00:00
8df42cd45a, FOLLOW ME BABY U SAID N DA CHAT U WILL  LUV YA GOODNITE,2012-12-29 02:22:34+00:00
82bc030c0d,"been busy at work, now must run before traffic is too bad.",2012-12-29 02:22:32+00:00
9d6473d14d,cool,2012-12-29 02:22:30+00:00
146257b271,awesome,2012-12-29 02:22:29+00:00
2fbae49319,#f1 in a few hours guess who is sleepin in the living room,2012-12-29 02:22:28+00:00
b56108fc36,good,2012-12-29 02:22:13+00:00
ed54440a2e,http://twitpic.com/664oz - this is what happens when i have no models,2012-12-29 02:22:11+00:00
c135b2cef2,employed!,2012-12-29 02:22:09+00:00
48c3502151,Argh..,2012-12-29 02:22:07+00:00
5e6040afd3,"Speaking,,,Speaking ...",2012-12-29 02:22:02+00:00
3ea60172a0,Paid all my bills only to go out to the mailbox to find more of them,2012-12-29 02:22:02+00:00
96e1deb162," I could, but that would require today not to be a duvet day. I imagine that my outfit for the Wendyhouse will be photo worthy",2012-12-29 02:22:01+00:00
819626535b,Glad,2012-12-29 02:21:59+00:00
fec3cae0c2,"found a swing set for sale 2 blocks from home, super cheap. I want it 4 my kids but no one is answering the phone # listed",2012-12-29 02:21:56+00:00
89d9167173,sad,2012-12-29 02:21:53+00:00
dd911923ea,pity,2012-12-29 02:20:09+00:00
4f8c391159, I`ve got cups but you gotta come get them,2012-12-29 02:20:08+00:00
403847cf44,won!,2012-12-29 02:20:08+00:00
dad1d09bfb,she loves you,2012-12-29 02:20:08+00:00
56f5217a16,happy birthday ness!!,2012-12-29 02:20:08+00:00
4a9ef1f9d8," Wow, I really hope it gets better. Asthma sucks",2012-12-29 02:20:08+00:00
5a42a51462,feels ..my cousin is a monkey  http://plurk.com/p/x23pa,2012-12-29 02:20:07+00:00
c5a584d398,"charlie and the chocolate factory, in the mood for some johnny depp, then bed. Preparing for a 14 1/2 hour wok day tomorrow",2012-12-29 02:20:06+00:00
fee936fdc3, wasn`t the 'layers' just absolute positioned divs? Web compability killer,2012-12-29 02:20:06+00:00
2813c4cf7e,hate,2012-12-29 02:20:05+00:00
2246ed3d84,Loves random acts of kindness and laughter,2012-12-29 02:20:04+00:00
1b1243d0b5,hopefully,2012-12-29 02:20:04+00:00
09042bf466,Just watched another episode of JONAS. Is it better than Hannah Montana? Very much true!,2012-12-29 02:20:04+00:00
40e3087f9c,Wish,2012-12-29 02:20:04+00:00
ad94e8b662,Have not been very twitter friendly...,2012-12-29 02:20:03+00:00
fc0b053a31, I can`t belive you only have one episode to go  ****,2012-12-29 02:20:03+00:00
9f2a0b0b2f, you can also watch Family Guy online. www.fancast.com  And yes I am a total shill.,2012-12-29 02:20:03+00:00
7516f86838, I know right  Poorpoor girl! It shows why they shouldn`t put young people in competitions like this though (.....) -,2012-12-29 02:20:02+00:00
2492330594,NOT excited for 32 people reservation in the morning  **** LOVIN halo3 right now for sure too,2012-12-29 02:20:01+00:00
9aa7d6a58a,impressed.,2012-12-29 02:20:01+00:00
083e4f782b,good,2012-12-29 02:20:00+00:00
ba5e02305b," i was going tonight, but you never wrote me back with the info  im sososo sad...",2012-12-29 02:19:59+00:00
9f4bb12e13,still not 100%,2012-12-29 02:19:58+00:00
7a01848c2e,_collins I`m not sure I understand how this twitter thing works...,2012-12-29 02:19:58+00:00
ae285917c7,wat a stressful,2012-12-29 02:19:57+00:00
5575fdaf3c,with hubby at the dentist ready to hold his hand  and getting nervy about potentially buying a car tomorrow,2012-12-29 02:19:57+00:00
af3fbd5681,Aww I got to see my 1st grade teacher`s last day before she retired,2012-12-29 02:19:56+00:00
db7211afbf," For sure you should continue to Tweet WHILE on conf call, WHILE worrying about cat and bee.",2012-12-29 02:19:55+00:00
23602f214f,"LOL! Made a huge mess of my school shirt, was using charcoal sticks in 2D art",2012-12-29 02:19:55+00:00
c3459bc0bb, when will she b finished,2012-12-29 02:19:55+00:00
f02eed05d0,cry,2012-12-29 02:19:54+00:00
ff7126ea72,"gawww,",2012-12-29 02:19:54+00:00
567ef8c2ed,cool,2012-12-29 02:19:53+00:00
d50a4dc3bf,Bird poo update... Managed to clean it all off but some slight stainage remains  any tips?,2012-12-29 02:19:51+00:00
d6bd94911e,happy,2012-12-29 02:19:51+00:00
23bf2d69d2,I day til NYC!!!! and the journey soon begins!!! Music baby,2012-12-29 02:19:50+00:00
a6623df1a6,love,2012-12-29 02:19:50+00:00
34409c9b8a,love you!,2012-12-29 02:19:50+00:00
6a36ea6690," If i say PLEASE REPLY TO ME DOUGIE, will you do it? I double dare you",2012-12-29 02:19:49+00:00
c5ec3e9e37, I`m not either. We should have went out *snicker* Although I am enjoying listening to RR and my beer,2012-12-29 02:19:49+00:00
e74d67a818, Hey Esmee. How U doing?,2012-12-29 02:19:48+00:00
b09824d000," MUAHAHAHHAHAHA...   well, maybe they think I`m crazy or something. I haven`t scared  yet though",2012-12-29 02:19:48+00:00
3af70d3bc2," nope..not drunk..sometimes I think maybe I should..then maybe Twitter would make sense, ya know!",2012-12-29 02:19:47+00:00
5e5cb6d0a9,haha x,2012-12-29 02:19:47+00:00
0db9bf3e1f, EpiCentre Wheelock Place - tourists only..,2012-12-29 02:19:45+00:00
4de0e1bb73,Perfect night.,2012-12-29 02:19:45+00:00
9a6736745f,yayy,2012-12-29 02:19:44+00:00
8d40f9e62d,im glad ur back,2012-12-29 02:19:44+00:00
727e51734b," Think you should do a tour in England, we dont got to see any aweomse people !!",2012-12-29 02:19:44+00:00
db23b82d03,'Puke In My Mouth' the brilliant response to **** In My Pants  http://tinyurl.com/cy8z7y  Over the top wrong,2012-12-29 02:19:43+00:00
e03a74beca,"Good morning. haha I just read that the swine flu probably not come`s from pigs at all, but from people! Poor pigs who got all the blame!",2012-12-29 02:19:43+00:00
80b171ef7a,bummed,2012-12-29 02:19:43+00:00
d49d1b7de1, I am sorry that you are feeling that way.,2012-12-29 02:19:42+00:00
4809e143db,yeah so Prom Night is now the Craft (good movie),2012-12-29 02:19:42+00:00
0edb544179,"having the flu, not the swinish-one, but the flu.",2012-12-29 02:19:42+00:00
c50f940f43, don`t go to logan square we`re pretty sure the shirt isn`t there  1 more philly local tmrw,2012-12-29 02:19:42+00:00
9a27ba671e, You should see our floors before you make that offer.  Let me know if you don`t receive a call soon.,2012-12-29 02:19:41+00:00
27c4e1f089,"    I am sending healthy, healing thoughts in the mumborg`s direction.",2012-12-29 02:19:40+00:00
